122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3492&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 11379 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3783&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 6947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3581&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 10271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3697&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 11706 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3696&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 7350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3573&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 11583 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3827&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 6496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3737&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 103806 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3495&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 16599 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3527&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 9618 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3693&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 14443 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3726&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 91870 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:30 +0000] "GET /core/preview?fileId=3671&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 125103 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:51 +0000] "PUT /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff/sola2-Enhanced-SR.jpg HTTP/1.0" 201 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:51 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff/ HTTP/1.0" 207 2193 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
122.175.42.220 - - [30/Apr/2024:19:00:51 +0000] "GET /core/preview?fileId=7620&x=128&y=128&mimeFallback=true&a=0 HTTP/1.0" 200 12910 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /status.php HTTP/2.0" 200 140 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /ocs/v2.php/cloud/user HTTP/2.0" 200 515 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /index.php/avatar/Skylark9704/384 HTTP/2.0" 304 0 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /ocs/v1.php/cloud/capabilities HTTP/2.0" 200 1793 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "REPORT /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 2127 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /ocs/v2.php/apps/dashboard/api/v1/widgets HTTP/2.0" 200 414 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /ocs/v2.php/apps/files/api/v1/directEditing HTTP/2.0" 200 326 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:04 +0000] "GET /ocs/v2.php/apps/user_status/api/v1/user_status HTTP/2.0" 200 157 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:05 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos HTTP/2.0" 207 798 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:05 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos HTTP/2.0" 207 1020 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:05 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 788 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:05 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 1017 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:07 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff HTTP/2.0" 207 815 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:07 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff HTTP/2.0" 207 2780 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:08 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff HTTP/2.0" 207 815 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:08 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff HTTP/2.0" 207 2780 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:18 +0000] "GET /index.php/core/preview.png?file=Photos/High%20Res%20Stuff/sola2-Enhanced-SR.jpg&x=910&y=1024&a=1&mode=cover HTTP/2.0" 200 105446 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:25 +0000] "GET /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff/sola2-Enhanced-SR.jpg HTTP/2.0" 200 365823 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:28 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff/sola2-Enhanced-SR.jpg HTTP/2.0" 207 871 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:01:29 +0000] "PROPFIND /remote.php/dav/files/Skylark9704/Photos/High%20Res%20Stuff/sola2-Enhanced-SR.jpg HTTP/2.0" 207 871 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [30/Apr/2024:19:09:41 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.58 - Skylark9704 [30/Apr/2024:19:34:25 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.58 - Skylark9704 [30/Apr/2024:19:34:25 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 1008 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [01/May/2024:03:08:36 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
87.251.64.11 - - [01/May/2024:12:51:17 +0000] "\x12\x01\x00^\x00\x00\x01\x00\x00\x00$\x00\x06\x01\x00*\x00\x01\x02\x00+\x00\x01\x03\x00,\x00\x04\x04\x000\x00\x01\x05\x001\x00$\x06\x00U\x00\x01\xFF\x04\x07\x0C\xBC\x00\x00\x00\x00\x00\x00\x15\xD0\x00 \x00\x00\x00\x00\x00\x00\x00\xC0\x0C\xA1\xCEk\x02\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\xA1\xCEk\x02\x00\x00\xFE\xFF\xFF\xFF\x01" 400 150 "-" "-"
192.168.68.54 - Skylark9704 [01/May/2024:12:53:32 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
205.210.31.165 - - [01/May/2024:13:11:47 +0000] "GET / HTTP/1.0" 302 0 "-" "-"
205.210.31.165 - - [01/May/2024:13:11:48 +0000] "GET /login HTTP/1.0" 200 11818 "-" "-"
192.168.68.54 - Skylark9704 [01/May/2024:14:43:17 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [01/May/2024:16:13:51 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [01/May/2024:17:19:49 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
192.168.68.54 - Skylark9704 [01/May/2024:19:14:34 +0000] "PROPFIND /remote.php/dav/files/Skylark9704 HTTP/2.0" 207 789 "-" "Mozilla/5.0 (iOS) Nextcloud-iOS/5.2.7"
